"UF","TURNO","CANDIDATURA","PARTIDO","DATA","PERCENTUAL","INSTITUTO","REGISTRO_TSE","AMOSTRA"
"RR",1,"Linoberg","REDE",2020-11-09,7,"Ibope","RR-07759/2020",504
"RR",1,"Luciano Castro","PL",2020-11-09,3,"Ibope","RR-07759/2020",504
"RR",1,"Nicoletti","PSL",2020-11-09,7,"Ibope","RR-07759/2020",504
"RR",1,"Ottaci","SD",2020-11-09,28,"Ibope","RR-07759/2020",504
"RR",1,"Pr. Isamar","PODE",2020-11-09,1,"Ibope","RR-07759/2020",504
"RR",1,"Shaolyn Gomes","PMN",2020-11-09,0,"Ibope","RR-07759/2020",504
"RR",1,"Shéridan","PSDB",2020-11-09,10,"Ibope","RR-07759/2020",504
"RR",1,"Wilson Précoma","PCO",2020-11-09,0,"Ibope","RR-07759/2020",504
"RR",1,"Brancos/nulos/indecisos",NA,2020-11-09,12,"Ibope","RR-07759/2020",504
"SC",1,"Gean","DEM",2020-10-05,44,"Ibope","SC 01561/2020",602
"SC",1,"Angela Amin","PP",2020-10-05,15,"Ibope","SC 01561/2020",602
"SC",1,"Pedrão","PL",2020-10-05,9,"Ibope","SC 01561/2020",602
"SC",1,"Prof. Elson","PSOL",2020-10-05,7,"Ibope","SC 01561/2020",602
"SC",1,"Alexander Brasil","PRTB",2020-10-05,1,"Ibope","SC 01561/2020",602
"SC",1,"Dr. Ricardo","SD",2020-10-05,1,"Ibope","SC 01561/2020",602
"SC",1,"Gabriela S.","PSTU",2020-10-05,1,"Ibope","SC 01561/2020",602
"SC",1,"Helio Bairros","PATRI",2020-10-05,1,"Ibope","SC 01561/2020",602
"SC",1,"Jair Fernandes","PCO",2020-10-05,1,"Ibope","SC 01561/2020",602
"SC",1,"Orlando","NOVO",2020-10-05,1,"Ibope","SC 01561/2020",602
"SC",1,"Brancos/nulos/indecisos",NA,2020-10-05,20,"Ibope","SC 01561/2020",602
"SC",1,"Gean","DEM",2020-11-02,58,"Ibope","SC-07120/2020",602
"SC",1,"Angela Amin","PP",2020-11-02,9,"Ibope","SC-07120/2020",602
"SC",1,"Pedrão","PL",2020-11-02,6,"Ibope","SC-07120/2020",602
"SC",1,"Prof. Elson","PSOL",2020-11-02,13,"Ibope","SC-07120/2020",602
"SC",1,"Alexander Brasil","PRTB",2020-11-02,1,"Ibope","SC-07120/2020",602
"SC",1,"Dr. Ricardo","SD",2020-11-02,0,"Ibope","SC-07120/2020",602
"SC",1,"Gabriela S.","PSTU",2020-11-02,1,"Ibope","SC-07120/2020",602
"SC",1,"Helio Bairros","PATRI",2020-11-02,1,"Ibope","SC-07120/2020",602
"SC",1,"Jair Fernandes","PCO",2020-11-02,0,"Ibope","SC-07120/2020",602
"SC",1,"Orlando","NOVO",2020-11-02,1,"Ibope","SC-07120/2020",602
"SC",1,"Brancos/nulos/indecisos",NA,2020-11-02,9,"Ibope","SC-07120/2020",602
"SC",1,"Gean","DEM",2020-11-13,57,"Ibope","SC-00237/2020",805
"SC",1,"Angela Amin","PP",2020-11-13,8,"Ibope","SC-00237/2020",805
"SC",1,"Pedrão","PL",2020-11-13,9,"Ibope","SC-00237/2020",805
"SC",1,"Prof. Elson","PSOL",2020-11-13,15,"Ibope","SC-00237/2020",805
"SC",1,"Alexander Brasil","PRTB",2020-11-13,1,"Ibope","SC-00237/2020",805
"SC",1,"Dr. Ricardo","SD",2020-11-13,1,"Ibope","SC-00237/2020",805
"SC",1,"Gabriela S.","PSTU",2020-11-13,0,"Ibope","SC-00237/2020",805
"SC",1,"Helio Bairros","PATRI",2020-11-13,1,"Ibope","SC-00237/2020",805
"SC",1,"Jair Fernandes","PCO",2020-11-13,0,"Ibope","SC-00237/2020",805
"SC",1,"Orlando","NOVO",2020-11-13,0,"Ibope","SC-00237/2020",805
"SC",1,"Brancos/nulos/indecisos",NA,2020-11-13,3,"Ibope","SC-00237/2020",805
"SP",1,"Andrea Matarazzo","PSD",2020-09-17,1,"Ibope","SP-04089/2020",1001
"SP",1,"Antônio Carlos","PCO",2020-09-17,0,"Ibope","SP-04089/2020",1001
"SP",1,"Arthur do Val","PATRI",2020-09-17,2,"Ibope","SP-04089/2020",1001
"SP",1,"Brancos/nulos/indecisos",NA,2020-09-17,33,"Ibope","SP-04089/2020",1001
"SP",1,"Bruno Covas","PSDB",2020-09-17,18,"Ibope","SP-04089/2020",1001
"SP",1,"Celso Russomanno","REP",2020-09-17,24,"Ibope","SP-04089/2020",1001
"SP",1,"Guilherme Boulos","PSOL",2020-09-17,8,"Ibope","SP-04089/2020",1001
"SP",1,"Jilmar Tatto","PT",2020-09-17,1,"Ibope","SP-04089/2020",1001
"SP",1,"Joice Hasselmann","PSL",2020-09-17,2,"Ibope","SP-04089/2020",1001
"SP",1,"Levy Fidelix","PRTB",2020-09-17,1,"Ibope","SP-04089/2020",1001
"SP",1,"Márcio França","PSB",2020-09-17,6,"Ibope","SP-04089/2020",1001
"SP",1,"Marina Helou","REDE",2020-09-17,1,"Ibope","SP-04089/2020",1001
"SP",1,"Orlando Silva","PCdoB",2020-09-17,1,"Ibope","SP-04089/2020",1001
"SP",1,"Sabará","NOVO",2020-09-17,1,"Ibope","SP-04089/2020",1001
"SP",1,"Vera","PSTU",2020-09-17,1,"Ibope","SP-04089/2020",1001
"SP",1,"Andrea Matarazzo","PSD",2020-09-22,2,"Datafolha","SP-06594/2020",1092
"SP",1,"Antônio Carlos","PCO",2020-09-22,0,"Datafolha","SP-06594/2020",1092
"SP",1,"Arthur do Val","PATRI",2020-09-22,2,"Datafolha","SP-06594/2020",1092
"SP",1,"Brancos/nulos/indecisos",NA,2020-09-22,21,"Datafolha","SP-06594/2020",1092
"SP",1,"Bruno Covas","PSDB",2020-09-22,20,"Datafolha","SP-06594/2020",1092
"SP",1,"Celso Russomanno","REP",2020-09-22,29,"Datafolha","SP-06594/2020",1092
"SP",1,"Guilherme Boulos","PSOL",2020-09-22,9,"Datafolha","SP-06594/2020",1092
"SP",1,"Jilmar Tatto","PT",2020-09-22,2,"Datafolha","SP-06594/2020",1092
"SP",1,"Joice Hasselmann","PSL",2020-09-22,1,"Datafolha","SP-06594/2020",1092
"SP",1,"Levy Fidelix","PRTB",2020-09-22,1,"Datafolha","SP-06594/2020",1092
"SP",1,"Márcio França","PSB",2020-09-22,8,"Datafolha","SP-06594/2020",1092
"SP",1,"Marina Helou","REDE",2020-09-22,1,"Datafolha","SP-06594/2020",1092
"SP",1,"Orlando Silva","PCdoB",2020-09-22,1,"Datafolha","SP-06594/2020",1092
"SP",1,"Sabará","NOVO",2020-09-22,1,"Datafolha","SP-06594/2020",1092
"SP",1,"Vera","PSTU",2020-09-22,2,"Datafolha","SP-06594/2020",1092
"SP",1,"Andrea Matarazzo","PSD",2020-09-29,2,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Antônio Carlos","PCO",2020-09-29,0,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Arthur do Val","PATRI",2020-09-29,2,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Brancos/nulos/indecisos",NA,2020-09-29,27,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Bruno Covas","PSDB",2020-09-29,21,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Celso Russomanno","REP",2020-09-29,24,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Guilherme Boulos","PSOL",2020-09-29,10,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Jilmar Tatto","PT",2020-09-29,2,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Joice Hasselmann","PSL",2020-09-29,1,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Levy Fidelix","PRTB",2020-09-29,1,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Márcio França","PSB",2020-09-29,9,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Marina Helou","REDE",2020-09-29,1,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Orlando Silva","PCdoB",2020-09-29,1,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Sabará","NOVO",2020-09-29,0,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Vera","PSTU",2020-09-29,0,"XP/Ipespe","SP-05879/2020",800
"SP",1,"Andrea Matarazzo","PSD",2020-09-30,3,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Antônio Carlos","PCO",2020-09-30,0,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Arthur do Val","PATRI",2020-09-30,2,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Brancos/nulos/indecisos",NA,2020-09-30,24,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Bruno Covas","PSDB",2020-09-30,22,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Celso Russomanno","REP",2020-09-30,26,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Guilherme Boulos","PSOL",2020-09-30,8,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Jilmar Tatto","PT",2020-09-30,3,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Joice Hasselmann","PSL",2020-09-30,1,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Levy Fidelix","PRTB",2020-09-30,1,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Márcio França","PSB",2020-09-30,8,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Marina Helou","REDE",2020-09-30,0,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Orlando Silva","PCdoB",2020-09-30,1,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Sabará","NOVO",2020-09-30,0,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Vera","PSTU",2020-09-30,1,"Paraná Pesquisas","SP-06440/2020",1000
"SP",1,"Andrea Matarazzo","PSD",2020-10-01,1,"Ibope","SP-09520/2020",805
"SP",1,"Antônio Carlos","PCO",2020-10-01,1,"Ibope","SP-09520/2020",805
"SP",1,"Arthur do Val","PATRI",2020-10-01,1,"Ibope","SP-09520/2020",805
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-01,28,"Ibope","SP-09520/2020",805
"SP",1,"Bruno Covas","PSDB",2020-10-01,21,"Ibope","SP-09520/2020",805
"SP",1,"Celso Russomanno","REP",2020-10-01,26,"Ibope","SP-09520/2020",805
"SP",1,"Guilherme Boulos","PSOL",2020-10-01,8,"Ibope","SP-09520/2020",805
"SP",1,"Jilmar Tatto","PT",2020-10-01,1,"Ibope","SP-09520/2020",805
"SP",1,"Joice Hasselmann","PSL",2020-10-01,1,"Ibope","SP-09520/2020",805
"SP",1,"Levy Fidelix","PRTB",2020-10-01,1,"Ibope","SP-09520/2020",805
"SP",1,"Márcio França","PSB",2020-10-01,7,"Ibope","SP-09520/2020",805
"SP",1,"Marina Helou","REDE",2020-10-01,1,"Ibope","SP-09520/2020",805
"SP",1,"Orlando Silva","PCdoB",2020-10-01,1,"Ibope","SP-09520/2020",805
"SP",1,"Sabará","NOVO",2020-10-01,1,"Ibope","SP-09520/2020",805
"SP",1,"Vera","PSTU",2020-10-01,1,"Ibope","SP-09520/2020",805
"SP",1,"Andrea Matarazzo","PSD",2020-10-03,2,"RealTime","SP-02637/2020",1200
"SP",1,"Antônio Carlos","PCO",2020-10-03,0,"RealTime","SP-02637/2020",1200
"SP",1,"Arthur do Val","PATRI",2020-10-03,2,"RealTime","SP-02637/2020",1200
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-03,27,"RealTime","SP-02637/2020",1200
"SP",1,"Bruno Covas","PSDB",2020-10-03,20,"RealTime","SP-02637/2020",1200
"SP",1,"Celso Russomanno","REP",2020-10-03,27,"RealTime","SP-02637/2020",1200
"SP",1,"Guilherme Boulos","PSOL",2020-10-03,9,"RealTime","SP-02637/2020",1200
"SP",1,"Jilmar Tatto","PT",2020-10-03,2,"RealTime","SP-02637/2020",1200
"SP",1,"Joice Hasselmann","PSL",2020-10-03,1,"RealTime","SP-02637/2020",1200
"SP",1,"Levy Fidelix","PRTB",2020-10-03,1,"RealTime","SP-02637/2020",1200
"SP",1,"Márcio França","PSB",2020-10-03,8,"RealTime","SP-02637/2020",1200
"SP",1,"Marina Helou","REDE",2020-10-03,0,"RealTime","SP-02637/2020",1200
"SP",1,"Orlando Silva","PCdoB",2020-10-03,1,"RealTime","SP-02637/2020",1200
"SP",1,"Sabará","NOVO",2020-10-03,0,"RealTime","SP-02637/2020",1200
"SP",1,"Vera","PSTU",2020-10-03,0,"RealTime","SP-02637/2020",1200
"SP",1,"Andrea Matarazzo","PSD",2020-10-06,2,"Datafolha","SP-08428/2020",1092
"SP",1,"Antônio Carlos","PCO",2020-10-06,1,"Datafolha","SP-08428/2020",1092
"SP",1,"Arthur do Val","PATRI",2020-10-06,3,"Datafolha","SP-08428/2020",1092
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-06,16,"Datafolha","SP-08428/2020",1092
"SP",1,"Bruno Covas","PSDB",2020-10-06,21,"Datafolha","SP-08428/2020",1092
"SP",1,"Celso Russomanno","REP",2020-10-06,27,"Datafolha","SP-08428/2020",1092
"SP",1,"Guilherme Boulos","PSOL",2020-10-06,12,"Datafolha","SP-08428/2020",1092
"SP",1,"Jilmar Tatto","PT",2020-10-06,1,"Datafolha","SP-08428/2020",1092
"SP",1,"Joice Hasselmann","PSL",2020-10-06,1,"Datafolha","SP-08428/2020",1092
"SP",1,"Levy Fidelix","PRTB",2020-10-06,2,"Datafolha","SP-08428/2020",1092
"SP",1,"Márcio França","PSB",2020-10-06,8,"Datafolha","SP-08428/2020",1092
"SP",1,"Marina Helou","REDE",2020-10-06,1,"Datafolha","SP-08428/2020",1092
"SP",1,"Orlando Silva","PCdoB",2020-10-06,1,"Datafolha","SP-08428/2020",1092
"SP",1,"Sabará","NOVO",2020-10-06,1,"Datafolha","SP-08428/2020",1092
"SP",1,"Vera","PSTU",2020-10-06,1,"Datafolha","SP-08428/2020",1092
"SP",1,"Andrea Matarazzo","PSD",2020-10-06,1,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Antônio Carlos","PCO",2020-10-06,0,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Arthur do Val","PATRI",2020-10-06,3,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-06,21,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Bruno Covas","PSDB",2020-10-06,22,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Celso Russomanno","REP",2020-10-06,27,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Guilherme Boulos","PSOL",2020-10-06,10,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Jilmar Tatto","PT",2020-10-06,3,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Joice Hasselmann","PSL",2020-10-06,1,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Levy Fidelix","PRTB",2020-10-06,1,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Márcio França","PSB",2020-10-06,8,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Marina Helou","REDE",2020-10-06,1,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Orlando Silva","PCdoB",2020-10-06,1,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Sabará","NOVO",2020-10-06,0,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Vera","PSTU",2020-10-06,0,"XP/Ipespe","SP-05159/2020",800
"SP",1,"Andrea Matarazzo","PSD",2020-10-14,2,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Antônio Carlos","PCO",2020-10-14,1,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Arthur do Val","PATRI",2020-10-14,3,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-14,12,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Bruno Covas","PSDB",2020-10-14,23,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Celso Russomanno","REP",2020-10-14,28,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Guilherme Boulos","PSOL",2020-10-14,13,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Jilmar Tatto","PT",2020-10-14,3,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Joice Hasselmann","PSL",2020-10-14,1,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Levy Fidelix","PRTB",2020-10-14,1,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Márcio França","PSB",2020-10-14,8,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Marina Helou","REDE",2020-10-14,1,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Orlando Silva","PCdoB",2020-10-14,1,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Sabará","NOVO",2020-10-14,1,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Vera","PSTU",2020-10-14,1,"XP/Ipespe","SP-08993/2002",800
"SP",1,"Andrea Matarazzo","PSD",2020-10-15,1,"RealTime","SP-00038/2020",1000
"SP",1,"Antônio Carlos","PCO",2020-10-15,0,"RealTime","SP-00038/2020",1000
"SP",1,"Arthur do Val","PATRI",2020-10-15,2,"RealTime","SP-00038/2020",1000
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-15,20,"RealTime","SP-00038/2020",1000
"SP",1,"Bruno Covas","PSDB",2020-10-15,23,"RealTime","SP-00038/2020",1000
"SP",1,"Celso Russomanno","REP",2020-10-15,28,"RealTime","SP-00038/2020",1000
"SP",1,"Guilherme Boulos","PSOL",2020-10-15,10,"RealTime","SP-00038/2020",1000
"SP",1,"Jilmar Tatto","PT",2020-10-15,4,"RealTime","SP-00038/2020",1000
"SP",1,"Joice Hasselmann","PSL",2020-10-15,1,"RealTime","SP-00038/2020",1000
"SP",1,"Levy Fidelix","PRTB",2020-10-15,1,"RealTime","SP-00038/2020",1000
"SP",1,"Márcio França","PSB",2020-10-15,8,"RealTime","SP-00038/2020",1000
"SP",1,"Marina Helou","REDE",2020-10-15,1,"RealTime","SP-00038/2020",1000
"SP",1,"Orlando Silva","PCdoB",2020-10-15,1,"RealTime","SP-00038/2020",1000
"SP",1,"Sabará","NOVO",2020-10-15,0,"RealTime","SP-00038/2020",1000
"SP",1,"Vera","PSTU",2020-10-15,0,"RealTime","SP-00038/2020",1000
"SP",1,"Andrea Matarazzo","PSD",2020-10-15,1,"Ibope","SP-01432/2020",1001
"SP",1,"Antônio Carlos","PCO",2020-10-15,0,"Ibope","SP-01432/2020",1001
"SP",1,"Arthur do Val","PATRI",2020-10-15,2,"Ibope","SP-01432/2020",1001
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-15,24,"Ibope","SP-01432/2020",1001
"SP",1,"Bruno Covas","PSDB",2020-10-15,22,"Ibope","SP-01432/2020",1001
"SP",1,"Celso Russomanno","REP",2020-10-15,25,"Ibope","SP-01432/2020",1001
"SP",1,"Guilherme Boulos","PSOL",2020-10-15,10,"Ibope","SP-01432/2020",1001
"SP",1,"Jilmar Tatto","PT",2020-10-15,4,"Ibope","SP-01432/2020",1001
"SP",1,"Joice Hasselmann","PSL",2020-10-15,1,"Ibope","SP-01432/2020",1001
"SP",1,"Levy Fidelix","PRTB",2020-10-15,1,"Ibope","SP-01432/2020",1001
"SP",1,"Márcio França","PSB",2020-10-15,7,"Ibope","SP-01432/2020",1001
"SP",1,"Marina Helou","REDE",2020-10-15,1,"Ibope","SP-01432/2020",1001
"SP",1,"Orlando Silva","PCdoB",2020-10-15,1,"Ibope","SP-01432/2020",1001
"SP",1,"Sabará","NOVO",2020-10-15,1,"Ibope","SP-01432/2020",1001
"SP",1,"Vera","PSTU",2020-10-15,1,"Ibope","SP-01432/2020",1001
"SP",1,"Andrea Matarazzo","PSD",2020-10-17,3,"RealTime","SP-04802/2020",1050
"SP",1,"Antônio Carlos","PCO",2020-10-17,0,"RealTime","SP-04802/2020",1050
"SP",1,"Arthur do Val","PATRI",2020-10-17,1,"RealTime","SP-04802/2020",1050
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-17,19,"RealTime","SP-04802/2020",1050
"SP",1,"Bruno Covas","PSDB",2020-10-17,24,"RealTime","SP-04802/2020",1050
"SP",1,"Celso Russomanno","REP",2020-10-17,25,"RealTime","SP-04802/2020",1050
"SP",1,"Guilherme Boulos","PSOL",2020-10-17,12,"RealTime","SP-04802/2020",1050
"SP",1,"Jilmar Tatto","PT",2020-10-17,4,"RealTime","SP-04802/2020",1050
"SP",1,"Joice Hasselmann","PSL",2020-10-17,2,"RealTime","SP-04802/2020",1050
"SP",1,"Levy Fidelix","PRTB",2020-10-17,0,"RealTime","SP-04802/2020",1050
"SP",1,"Márcio França","PSB",2020-10-17,8,"RealTime","SP-04802/2020",1050
"SP",1,"Marina Helou","REDE",2020-10-17,1,"RealTime","SP-04802/2020",1050
"SP",1,"Orlando Silva","PCdoB",2020-10-17,1,"RealTime","SP-04802/2020",1050
"SP",1,"Sabará","NOVO",2020-10-17,0,"RealTime","SP-04802/2020",1050
"SP",1,"Vera","PSTU",2020-10-17,0,"RealTime","SP-04802/2020",1050
"SP",1,"Andrea Matarazzo","PSD",2020-10-20,2,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Antônio Carlos","PCO",2020-10-20,0,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Arthur do Val","PATRI",2020-10-20,2,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-20,15,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Bruno Covas","PSDB",2020-10-20,25,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Celso Russomanno","REP",2020-10-20,27,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Guilherme Boulos","PSOL",2020-10-20,12,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Jilmar Tatto","PT",2020-10-20,4,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Joice Hasselmann","PSL",2020-10-20,2,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Levy Fidelix","PRTB",2020-10-20,1,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Márcio França","PSB",2020-10-20,8,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Marina Helou","REDE",2020-10-20,1,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Orlando Silva","PCdoB",2020-10-20,1,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Sabará","NOVO",2020-10-20,0,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Vera","PSTU",2020-10-20,0,"XP/Ipespe","SP-03538/2020",800
"SP",1,"Andrea Matarazzo","PSD",2020-10-21,2,"Datafolha","SP-02125/2020",1204
"SP",1,"Antônio Carlos","PCO",2020-10-21,0,"Datafolha","SP-02125/2020",1204
"SP",1,"Arthur do Val","PATRI",2020-10-21,4,"Datafolha","SP-02125/2020",1204
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-21,16,"Datafolha","SP-02125/2020",1204
"SP",1,"Bruno Covas","PSDB",2020-10-21,23,"Datafolha","SP-02125/2020",1204
"SP",1,"Celso Russomanno","REP",2020-10-21,20,"Datafolha","SP-02125/2020",1204
"SP",1,"Guilherme Boulos","PSOL",2020-10-21,14,"Datafolha","SP-02125/2020",1204
"SP",1,"Jilmar Tatto","PT",2020-10-21,4,"Datafolha","SP-02125/2020",1204
"SP",1,"Joice Hasselmann","PSL",2020-10-21,3,"Datafolha","SP-02125/2020",1204
"SP",1,"Levy Fidelix","PRTB",2020-10-21,1,"Datafolha","SP-02125/2020",1204
"SP",1,"Márcio França","PSB",2020-10-21,10,"Datafolha","SP-02125/2020",1204
"SP",1,"Marina Helou","REDE",2020-10-21,1,"Datafolha","SP-02125/2020",1204
"SP",1,"Orlando Silva","PCdoB",2020-10-21,1,"Datafolha","SP-02125/2020",1204
"SP",1,"Sabará","NOVO",2020-10-21,0,"Datafolha","SP-02125/2020",1204
"SP",1,"Vera","PSTU",2020-10-21,1,"Datafolha","SP-02125/2020",1204
"SP",1,"Andrea Matarazzo","PSD",2020-10-27,3,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Antônio Carlos","PCO",2020-10-27,0,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Arthur do Val","PATRI",2020-10-27,4,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-27,13,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Bruno Covas","PSDB",2020-10-27,27,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Celso Russomanno","REP",2020-10-27,22,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Guilherme Boulos","PSOL",2020-10-27,16,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Jilmar Tatto","PT",2020-10-27,5,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Joice Hasselmann","PSL",2020-10-27,2,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Levy Fidelix","PRTB",2020-10-27,1,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Márcio França","PSB",2020-10-27,8,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Marina Helou","REDE",2020-10-27,0,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Orlando Silva","PCdoB",2020-10-27,1,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Sabará","NOVO",2020-10-27,0,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Vera","PSTU",2020-10-27,0,"XP/Ipespe","SP-06526/2020",800
"SP",1,"Andrea Matarazzo","PSD",2020-10-28,2,"RealTime","SP-01910/2020",1000
"SP",1,"Antônio Carlos","PCO",2020-10-28,0,"RealTime","SP-01910/2020",1000
"SP",1,"Arthur do Val","PATRI",2020-10-28,3,"RealTime","SP-01910/2020",1000
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-28,14,"RealTime","SP-01910/2020",1000
"SP",1,"Bruno Covas","PSDB",2020-10-28,27,"RealTime","SP-01910/2020",1000
"SP",1,"Celso Russomanno","REP",2020-10-28,22,"RealTime","SP-01910/2020",1000
"SP",1,"Guilherme Boulos","PSOL",2020-10-28,14,"RealTime","SP-01910/2020",1000
"SP",1,"Jilmar Tatto","PT",2020-10-28,5,"RealTime","SP-01910/2020",1000
"SP",1,"Joice Hasselmann","PSL",2020-10-28,2,"RealTime","SP-01910/2020",1000
"SP",1,"Levy Fidelix","PRTB",2020-10-28,1,"RealTime","SP-01910/2020",1000
"SP",1,"Márcio França","PSB",2020-10-28,9,"RealTime","SP-01910/2020",1000
"SP",1,"Marina Helou","REDE",2020-10-28,1,"RealTime","SP-01910/2020",1000
"SP",1,"Orlando Silva","PCdoB",2020-10-28,1,"RealTime","SP-01910/2020",1000
"SP",1,"Sabará","NOVO",2020-10-28,0,"RealTime","SP-01910/2020",1000
"SP",1,"Vera","PSTU",2020-10-28,0,"RealTime","SP-01910/2020",1000
"SP",1,"Andrea Matarazzo","PSD",2020-10-30,1,"Ibope","SP-01331/2020",1204
"SP",1,"Antônio Carlos","PCO",2020-10-30,0,"Ibope","SP-01331/2020",1204
"SP",1,"Arthur do Val","PATRI",2020-10-30,3,"Ibope","SP-01331/2020",1204
"SP",1,"Brancos/nulos/indecisos",NA,2020-10-30,15,"Ibope","SP-01331/2020",1204
"SP",1,"Bruno Covas","PSDB",2020-10-30,26,"Ibope","SP-01331/2020",1204
"SP",1,"Celso Russomanno","REP",2020-10-30,20,"Ibope","SP-01331/2020",1204
"SP",1,"Guilherme Boulos","PSOL",2020-10-30,13,"Ibope","SP-01331/2020",1204
"SP",1,"Jilmar Tatto","PT",2020-10-30,6,"Ibope","SP-01331/2020",1204
"SP",1,"Joice Hasselmann","PSL",2020-10-30,2,"Ibope","SP-01331/2020",1204
